17.530.071;62.661.123;8.529.015;32.978.104;16.335.682;92.098.055;41.195.173;26.506.613;19.155.058;37.674.718;18.925.581;0;0;0;17.678.151;0;0;0;0;0;0;19.680.035;0;81.310.835;57.205.124;17.009.413;13.532.774;40.230.978;6.358.761;65.893.134;11.796.865;73.523.584;17.473.752;5.906.146;5.357.552;87.790.146;10.300.785;6.963.506;6.052.926;105.401;44.748.158;60.344.354;7.648.155;22.171.074;21.466.367;80.340.424;79.050.525;52.865.985;5.489.515;7.612.369
90.157.814;13.773.138;20.773.024;20.065.085;21.278.441;21.666.678;22.433.577;19.753.625;18.870.474;14.687.308;77.753.784;1.417.177;11.779.902;1.552.716;14.156.113;17.659.503;13.670.222;15.163.565;12.353.868;13.187.344;14.324.448;16.924.057;126.768.425;16.264.262;15.546.965;120.790.245;10.786.904;12.782.701;12.779.764;13.233.549;14.770.231;15.972.705;14.096.948;14.928.206;16.704.454;1.762.388;16.997.186;17.309.009;15.737.643;15.691.759;14.987.661;14.895.244;16.649.379;17.171.062;17.222.643;18.151.069;17.426.497;16.077.745;15.907.272;15.482.926
0;6.379.263;63.556.164;55.784.554;5.075.379;51.283.745;59.226.265;3.692.009;2.950.175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.500.114;29.456.702;4.187.485;18.785.744;35.968.167;771.324;4.248.965;3.392.063;28.811.475;3.089.851;27.575.858;42.210.876;35.452.554;26.332.617;11.642.828;26.504.626;31.402.246;2.968.678;378.068;2.963.069;8.131.088;30.533.945;28.887.073;32.334.354
0;0;0;0;36.121.128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.844.775;3.860.521;0;0;0;0;17.390.733;0;0;0;0;2.996.898;0;0;0;0;0;0;0;0;0;0;0;0
51.273.487;728.548;11.804.581;5.026.219;781.431;10.408.596;9.827.356;9.399.513;10.137.722;36.739.044;4.764.159;40.218.834;33.012.577;31.031.733;24.850.933;57.610.176;23.755.474;34.216.568;19.915.066;4.972.429;23.452.314;5.873.381;3.560.003;52.536.026;56.612.644;23.645.374;1.678.662;2.699.213;33.512.766;28.093.723;498.459;3.757.352;5.324.044;50.959.116;48.344.144;5.313.676;5.925.188;53.395.447;37.331.345;4.283.687;5.732.553;60.003.973;6.098.489;57.302.094;49.176.004;51.141.205;58.106.335;58.289.233;39.412.332;71.079.114
26.954.746;823.134;26.329.675;13.290.048;37.778.223;11.666.676;7.828.661;51.069.233;996.992;59.580.493;727.305;101.776.924;9.565.109;23.223.373;10.771.225;7.642.519;44.879.135;15.627.449;10.679.051;22.761.299;13.644.456;6.169.958;65.418.495;6.107.393;26.657.758;11.030.058;12.338.063;19.668.824;1.378.412;1.444.605;17.097.563;22.549.092;17.322.706;22.258.342;1.343.429;23.117.917;24.821.663;2.140.068;15.845.575;13.190.062;18.419.187;27.648.167;26.284.407;21.373.633;3.082.873;16.202.493;20.129.001;2.407.316;13.417.833;35.775.417
13.425.717;7.892.817;11.952.429;13.474.585;11.330.846;124.842.354;12.428.062;66.404.724;63.520.683;315.661;121.399;70.892.204;1.072.599;16.838.959;16.729.451;14.270.294;15.794.194;15.712.302;22.236.221;1.799.554;19.203.845;21.048.463;7.137.573;14.208.154;21.103.156;15.880.783;25.028.401;4.843.215;13.504.515;5.206.814;48.421.593;31.519.184;55.673.676;6.213.356;22.148.043;75.500.135;29.597.527;10.477.345;19.312.987;24.914.032;54.292.065;25.091.847;10.747.475;9.683.722;29.020.754;6.831.356;44.708.965;39.757.057;4.306.456;3.252.731
35.618.494;21.696.771;2.442.268;24.556.007;3.110.707;13.212.314;24.483.202;29.110.403;2.681.752;7.871.633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.309.064;0;0;0;0;0;0;0;0;0;16.964.927
51.817.745;5.617.454;4.346.358;29.659.231;4.127.125;49.975.063;69.329;7.238.687;10.290.396;6.652.127;58.602.398;20.303.645;31.765.643;22.848.401;11.893.845;8.552.001;24.062.747;18.971.703;12.889.163;39.506.525;23.949.533;6.134.616;24.462.589;58.108.636;6.286.198;8.268.312;18.710.367;22.367.516;28.721.866;39.583.798;44.911.743;3.164.877;3.902.655;62.414.386;1.293.674;50.722.064;6.411.752;33.251.147;15.577.863;20.474.088;5.251.008;88.750.885;31.556.232;47.780.307;9.035.294;40.254.544;50.006.863;60.601.495;30.715.906;11.123.064
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.085.369;0;0;0;0;0;0;0;0;0;22.068.975;0;0;0;0;0;0;0;0;9.200.892;0;0;0
23.838.219;10.730.392;73.289.685;16.413.089;8.086.866;17.753.038;1.558.213;12.337.166;20.739.476;13.124.915;40.027.313;71.980.115;7.732.092;10.401.692;77.079.224;14.608.673;7.134.114;77.995.667;79.128.656;10.762.213;71.590.753;12.005.543;8.034.704;11.821.221;10.737.976;4.872.491;116.221.886;15.650.754;11.015.054;1.778.604;15.974.193;16.452.444;1.722.014;20.524.323;59.845.932;2.209.468;28.247.308;18.254.457;12.387.172;13.725.655;16.740.846;25.045.319;40.289.398;17.651.631;23.642.542;8.793.525;16.854.793;23.074.356;12.058.825;29.826.184
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.999.939;0;0;0;0;0;0;0;0;0;6.784.199;0;0;0;0;0;0;0;0;28.069.714;0;0;0
14.893.625;80.886.925;10.542.597;14.253.635;11.906.368;10.519.555;15.906.021;1.084.702;9.096.358;60.174.416;0;0;0;0;0;0;0;31.727.576;0;15.305.327;5.651.755;950.722;2.327.608;39.138.428;45.016.056;46.022.614;21.771.739;26.588.293;17.466.806;26.493.454;0;0;0;0;0;18.884.927;0;0;21.040.123;16.856.075;26.411.777;19.198.083;0;0;0;0;0;0;0;0
15.107.938;20.109.601;58.973.694;1.853.321;25.645.776;21.406.343;20.787.125;17.048.787;23.158.115;81.036.964;40.314.377;8.347.984;7.054.527;115.015.366;58.025.913;1.620.493;67.250.916;30.033.543;7.720.918;12.717.069;5.972.609;12.791.957;52.460.102;1.194.447;10.863.754;47.249.683;13.124.332;17.592.388;1.555.139;17.360.446;19.143.966;22.030.784;20.462.927;22.174.626;17.404.202;2.337.186;25.004.119;22.609.604;2.038.226;18.789.781;2.204.893;2.574.192;2.457.786;25.069.358;25.490.981;19.539.176;23.858.247;25.745.398;18.046.332;29.371.743
13.815.625;1.084.832;7.082.365;11.006.407;104.368.095;7.314.114;11.305.643;781.471;7.286.563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.208.496;24.047.874;8.041.705;23.342.259;19.457.469;3.584.816;0;24.228.058;20.588.155;41.044.464;18.033.707;72.605.653;9.949.408;12.597.779;25.343.555;34.295.586;61.181.526;24.685.001;23.664.162;0;21.916.698;22.770.245;22.434.258;11.721.067
16.941.959;45.579.975;34.436.165;35.611.706;9.516.092;32.219.574;20.389.507;25.118.618;21.044.147;100.042.595;4.177.401;12.113.424;9.212.458;30.599.922;4.092.361;45.054.028;28.460.968;39.403.988;3.390.858;24.557.611;2.908.982;46.538.113;2.540.184;47.257.786;48.366.383;77.357.583;2.557.628;10.846.494;6.405.796;15.233.264;7.070.582;296.834;9.004.209;13.509.557;114.961.845;20.206.635;10.619.104;14.121.954;27.250.854;27.515.953;17.840.488;30.476.886;46.335.004;12.992.976;48.089.798;72.191.246;14.695.479;11.794.222;22.247.148;31.402.603
25.826.052;31.100.898;8.412.751;4.027.904;10.110.986;4133.34;42.489.805;27.291.177;38.302.927;8.836.121;28.195.278;4.325.026;4.777.576;7.062.798;4.580.213;10.959.918;43.558.984;5.023.373;47.620.483;7.607.533;48.263.745;9.038.954;4.469.142;81.603.403;78.791.533;34.097.463;17.339.113;25.343.418;19.721.256;21.268.266;26.274.676;34173.85;25.163.416;33.835.195;16.650.629;32.890.207;36462.65;31.007.752;23.192.629;18.730.334;27.690.406;44.313.805;40349.41;32.746.299;47.819.203;22.103.768;30682.71;34561.33;17.882.062;57.738.188
0;0;0;0;0;0;0;0;0;39.289.834;0;14.827.097;12.377.479;28.426.736;21.077.644;5.438.715;17.011.295;20.326.921;16.766.986;35.141.135;19.613.156;3.911.575;2.144.534;4.078.372;32.108.855;29.547.696;0;0;0;0;0;0;0;16.124.209;0;15.203.899;16.555.002;0;0;0;14.178.605;32.544.087;31.181.587;0;18.242.102;0;14.539.429;15.225.875;0;37.547.246
42.947.056;56.164.223;101.350.334;596.705;73.758.095;73.558.395;31.805.834;51.707.302;8.033.113;2.718.934;0;0;0;17.785.673;0;8.650.093;0;0;0;100.428.505;10.578.057;71.713.405;99.989.195;15.862.221;51.449.404;0;2.097.731;3.155.342;30.403.616;28.484.048;4.061.879;4.292.267;31.805.896;37.601.962;24.923.856;39.456.497;44.029.752;35.964.087;28.269.293;36.458.435;34.151.834;43.966.678;37.577.338;37.033.655;85.621.375;3.057.907;35.279.236;45.186.707;3.421.171;47.102.734
0;0;2.779.161;0;60.846.434;40.799.316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.857.503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.539.296;50.261.955;47.939.293;36.023.018;42.246.656;1.733.363;7.852.976;6.564.147;36.444.546;448.448;11.134.107;55.991.917;8.519.007;12.581.736;15.730.318;4.844.333;22.916.672;28.169.418;19.787.512;15.961.413;5.350.767;25.475.882;12.668.658;58.607.777;16.894.043;34.683.576;2.783.051;49.497.665;28.645.206;12.863.129;813.775;12.954.971;13.351.933;19.440.752;25.393.265;24.254.349;38.029.788;17.482.112;35.262.073;18.837.402;70.816.345;25.034.119;11.455.138;25.651.062;9.805.681;31.065.714;19.939.796;19.502.806;93.489.246;15.094.255
20.047.382;517.585;29.199.991;5.025.029;35.083.572;25.207.798;2.827.639;22.902.401;51.838.646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.923.215;43.919.498;27.437.207;31.174.054;16.051.215;121.858.536;1.336.633;13.133.478;81.594.734;13.186.765;12.746.189;2.301.075;29.963.907;17.380.313;39.752.832;31.039.984;12.723.647;16.222.363;12.400.643;97.856.415;13.160.442;1.949.273;13.657.117;15.796.811
6.422.216;55.829.254;5.854.279;58.491.956;5.100.467;618.529;61.212.146;5.023.889;4.761.785;8.894.337;45.920.505;50.186.365;46.091.226;52.816.504;50.109.113;49.259.723;35.878.934;41.886.237;60.187.146;5.453.059;5.751.768;69.054.913;4.574.124;4.615.389;6.825.657;58.226.886;19.147.172;23.483.337;16.359.346;23.596.602;21.821.003;0;28.632.002;8.369.292;69.220.824;29.632.326;0;20.371.296;16.061.888;14.635.565;32.183.794;17.511.921;26.060.884;3.534.626;18.896.184;32.578.438;0;17.158.691;6.190.448;45.377.517
61.015.327;19.912.064;29.597.302;22.542.908;50.375.168;21.226.814;39.800.983;10.316.514;15.542.697;58.473.566;4.725.675;18.367.781;31.959.787;38.195.648;34.489.114;6.855.464;33.706.763;38.115.106;34.020.908;5.564.058;33.473.093;55.792.505;32.978.033;6.358.652;56.602.625;18.240.082;2.373.949;4.302.289;42.628.048;19.850.662;7.287.468;11.231.086;0;1.281.002;21.635.143;15.328.052;47.631.577;26.050.716;8.704.921;48.542.828;28.554.115;9.142.665;13.139.648;6.234.593;21.753.628;21.373.463;32.466.976;58.510.002;51.180.855;10.675.726
78.111.267;9.808.541;55.548.325;4.340.018;18.160.356;54.270.797;1.765.764;32.448.353;3.408.338;16.744.251;0;0;0;0;0;0;0;0;0;0;0;14.611.385;0;17.844.685;0;0;4.910.917;9.729.299;86.792.914;9.627.425;10.811.686;12.776.888;10.423.003;13.564.825;49.311.826;12.397.894;13.574.216;12.702.041;10.949.869;10.274.355;11.553.538;1.510.595;1431.74;11.568.236;1.515.706;10.162.037;13.732.676;14.588.678;960.123;17.397.676
8.884.144;13.239.203;0;43.820.126;0;0;0;0;0;125.468.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.683.966;0;0;0;2.360.936;21.266.687;0;0;60.926.795;0;58.076.067;40.261.374;17.414.002;13.874.293;0;0;0;6.325.906;0;0;59.576.694;8.552.326;0;9.349.422
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.265.318;72.659.197;13.175.131;0;0;0;3.334.194;0;0;0;0;0;9.364.725;24.734.052;9.680.269;9.905.104;0;0;7.878.152
29.013.313;34.759.395;76.511.187;42.938.955;9.081.589;4.150.415;46.586.133;32.471.177;40.688.167;13.093.075;47.832.217;6.627.284;72.689.404;10.276.999;76.858.096;15.504.892;7.170.716;81.092.886;7.762.349;11.122.254;7.234.861;12318.31;7.801.793;12.917.355;110.132.705;5.269.078;8.995.567;13.497.004;10.720.754;11.094.735;12.829.725;16.648.584;12.614.103;16.225.188;9.837.973;16.471.758;17.998.312;15.624.065;13.068.565;9.853.901;14.223.244;21.137.297;19.938.219;16.158.904;20.206.701;12.283.609;15803.77;16.990.418;9.881.948;25.677.564
40.869.598;45.263.437;64.107.196;48.822.598;68.718.555;4.346.398;44.913.004;4.347.384;50.116.757;2.396.031;11.949.761;11.699.453;12.434.604;16.404.976;1.372.713;22.717.842;15.639.723;14.876.254;14.253.302;16.954.731;12.631.855;17.792.587;12.388.083;20.997.832;20.219.757;10.633.928;72.342.554;7.777.687;81.188.605;7.507.136;92.229.785;10.747.322;9.482.594;11.098.618;10.204.268;12.478.862;11.733.385;11.371.193;9.592.283;7.417.845;9.022.753;13.855.897;12.617.622;1.047.625;13.131.157;1.019.705;12.559.414;1.309.771;8.079.773;15.852.761
19.666.731;12.777.271;932.469;10.776.994;32.831.444;6.813.854;78.443.344;49.502.235;3.738.491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.203.604;31.038.235;81.393.234;3.535.449;16.425.192;4.543.552;22.607.243;53.377.544;7.382.508;9.778.422;33.772.976;17.192.085;8.833.716;10.448.938;36.501.382;10.769.763;57.611.664;54.429.813;4.002.487;8.255.513;16.366.605;17.131.291;15.298.608;127.546.165
0;0;0;41.784.235;0;0;0;26.233.514;28.269.604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.750.507;4.601.433;15.011.877;13.558.716;18.312.595;5.766.841;17.622.952;26.554.736;0;18.607.612;18.964.032;63.511.376;17.707.293;17.980.319;13.985.142;21.720.352;25.936.536;2.971.929;42.379.565;180.151;8.118.433;1.839.679;10.085.481;16.231.053
1.718.192;12.131.823;1.303.885;1.519.436;13.932.904;13.855.867;16.308.301;13.288.202;11.896.816;24.135.115;10.692.833;13.116.776;1.184.405;10.501.064;82.002.527;10.483.418;101.736.847;11.800.153;13.565.073;1.402.847;15.769.109;73.562.805;11.453.243;11.687.434;1.226.016;12.355.613;35.910.574;37.662.078;32.239.734;3.952.855;28.682.377;0;13.092.977;78.575.516;48.233.047;27.029.728;19.489.505;15.198.378;31.151.177;28.656.333;4.596.761;28.814.775;5.262.701;8.451.165;9.558.305;45.188.004;5.759.965;3.240.574;53.565.327;7.505.441
13.274.425;17.588.443;17.919.768;17.434.685;1.956.699;14.726.495;1.817.799;1.588.915;1.653.047;12.631.337;0;0;0;141.855;59.529.653;14.003.331;0;0;0;3.648.676;12.459.266;56.638.703;10.633.644;37.390.194;9.673.895;17.192.864;21.890.355;25.860.788;16.651.163;23.583.473;2.972.421;38.730.304;2.680.396;13.958.636;291.629;39.310.147;36.152.557;27.501.028;21.079.001;1.562.237;26.017.877;34.144.986;31.350.577;2.722.888;17.613.904;24.810.512;3.505.985;31.559.967;9.447.961;2.614.672
13.978.838;20.216.231;0;56.309.644;0;0;0;8.253.523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.077.305;0;0;0
4.262.535;66.472.205;5.651.207;5.983.559;47.399.423;52.320.825;7.781.909;17.005.504;7.052.062;25.856.787;16.207.379;16.203.766;18.343.777;2.608.627;21.595.137;26.412.906;8.319.862;18.455.096;23.741.382;14.851.997;13.564.713;14.913.461;14.838.177;33.174.402;13.196.948;10.775.044;49.104.043;27.371.316;3309.28;2.714.223;1.996.874;36.753.865;27.354.854;3.004.305;29.829.114;35.036.575;3949.31;2.690.432;33.566.555;13.782.723;19.387.385;36.049.126;38.775.242;28.720.376;18.929.314;29.476.362;30.666.165;34.448.882;2.917.421;3.042.431
1.915.898;13.688.074;12.179.672;19.710.315;6.825.809;17.583.269;18.800.417;10.941.823;8.140.263;24.804.218;40.471.996;5.949.532;42.971.607;31.177.206;41.222.794;3.316.608;25.226.156;6.348.211;10.103.337;9.491.077;1.022.986;6.707.103;31.904.686;3.368.898;6.825.873;4.128.729;30.111.545;69.701.154;19.719.809;6.409.385;0;0;0;0;0;0;0;28.305.145;16.805.753;1.845.377;8.707.873;21.621.494;0;0;0;0;0;0;0;0
26.742.794;3.924.179;6.248.621;27.835.947;35.518.227;23.453.365;45.104.317;30.464.243;3.668.996;71.602.325;9.308.288;19.730.202;35.749.187;3.308.405;7.393.475;9.398.515;25.852.385;5.535.114;60.343.925;70.257.126;4.565.668;77.044.586;45.716.896;3.351.153;6.208.036;19.476.744;13.241.135;8.676.141;72.748.157;66.651.434;86.602.594;1.785.705;15.600.084;14.586.401;12.627.609;71.055.945;20.286.353;82.691.113;1.549.774;51.032.428;7.656.678;19.094.761;17.767.097;18.773.024;18.407.229;14.100.562;12.835.017;9.687.752;7.054.754;18.237.723
12.977.065;25.485.184;19.801.117;3.101.077;22.413.992;17.406.822;2.921.577;33.668.253;26.009.683;12.561.698;6.810.839;46.815.502;53.731.625;56.073.566;7.291.183;9.129.334;69.668.816;47.373.924;6.871.551;15.259.021;46.098.618;4.605.302;13.653.834;41.504.776;39.855.423;6.377.034;12.361.754;4.073.124;50.222.763;34.100.003;39.215.668;5.674.714;4.306.421;49.151.144;46.612.576;55.464.923;6.192.544;47.108.432;5.336.244;4.981.772;39.845.538;5.548.781;6.162.835;49.385.196;39.873.932;47.794.815;49.569.907;57.326.514;43.573.148;54.062.396
46.106.424;9.236.592;21.109.703;62.160.785;35.221.722;91.190.674;4.650.507;49.392.932;4.774.113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.494.096;32.607.074;29.960.638;78.085.693;44.623.083;0;25.758.661;14.867.994;5.897.609;9.899.075;18.631.659;87.856.865;22.479.462;66.558.044;50.539.316;1.322.881;0;22.636.712;32.389.114;51.583.134;49.026.613;6.410.309;95.696.465;8.904.763
0;0;20.729.301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.198.064;25.125.397;10.308.798;4.167.272;0;54.799.683;0;7.724.982;0;0;5.452.485;16.984.772;13.663.719;17.324.757;44.755.197;71.448.685;11.029.062;0;0;3.723.971;9.303.715;8.717.651;44.671.192;65.386.314
21.909.542;9.171.987;38.178.935;5.719.941;11.115.969;1.319.066;18.613.572;0;18.932.683;37.071.378;0;0;0;0;0;0;0;0;0;0;12.755.088;0;0;0;55.181.594;17.001.437;5.749.419;3.791.646;32.622.833;48.748.932;41.830.875;29.129.786;16.734.415;90.328.575;31.983.541;8.838.462;43.734.863;0;46.326.053;44.505.243;5.755.445;36.285.608;7.449.931;7.878.986;25.510.258;16.062.443;0;49.015.488;40.446.106;12.226.697
5.988.049;39.925.055;48.457.336;48.869.455;44.401.773;46.862.143;41.711.554;3.247.158;27.690.845;80.039.197;26.116.855;28.605.557;27.099.182;2.222.129;20.647.545;24.359.116;2.291.391;27.874.228;3.620.153;37.428.177;39.988.254;22.044.682;22.280.086;24.911.852;3.189.802;3.221.693;6.375.343;11.757.124;5.220.486;11.205.454;56.607.323;74.886.236;2.272.817;2.973.764;62.826.424;48.471.912;19.589.191;21.462.512;37.986.838;34.065.073;1.317.477;35.027.954;51.503.086;53.649.445;2.866.595;15.976.171;4.656.592;46.335.495;81.043.755;7.901.066
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.643.958;0;6.842.952;0;0;11.331.003;18.576.989;0;0;0;0;0;0;0;0;2.641.272;41.112.858;0;0;0;0;0;4.496.736;0
18.222.139;9.282.527;77.101.164;22.605.268;36.987.777;8.602.789;98.768.425;20.943.584;20.709.097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.214.155;22.118.726;4.199.371;21.171.132;17.166.659;0;0;0;0;26.317.825;0;10.600.242;6.568.974;7.129.139;26.397.348;109.814.354;17.677.011;0;0;0;8.391.628;9.716.188;4.436.882;26.728.003
16.210.919;11.096.483;13.290.175;14.709.428;9.168.413;11.296.197;1.148.778;9.789.667;70.462.685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.921.439;36.291.653;9.453.959;35.897.165;60.595.255;0;0;31.700.947;0;0;0;8.998.535;795.491;95.815.025;4.254.044;107.788.055;0;24.923.937;0;0;12.695.447;0;48.242.016;6.061.831
0;62.865.767;95.986.176;36.550.827;21.770.649;1.616.519;10.330.512;7.822.898;70.686.646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162.013.545;23.836.086;23.506.406;6.546.359;2.280.063;83.820.953;15.093.059;3.912.091;22.617.886;0;24.012.957;17.901.034;7.578.237;23.503.574;0;84.823.615;8.366.832;10.876.062;47.344.646;0;12.733.145;14.096.899;1.711.224;9.564.919
16.821.674;19.095.993;0;60.945.715;0;0;0;11.420.453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.755.126;0;1.675.468;0;0;19.003.544;0;0;0;0;20.594.256;0;0;0;0;0;0;0;0;0;26.960.275;19.329.143;0;0
3.193.741;25.081.348;2.332.715;2.787.816;17.822.669;38.120.022;6.203.537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54.261.063;11.148.981;15.271.935;14.373.557;19.716.818;24.939.333;0;16.454.998;17.951.291;8.160.651;13.704.934;20.825.966;21.920.666;3.461.623;22.905.865;18.948.238;30.892.641;760.303;0;488.886;27.712.408;4.916.281;63.264.093;9.714.085
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.473.295;4.694.137;41.667.215;4.614.205;5.181.368;58.939.716;48.541.513;38.890.323;40.788.025;6.105.222;47.634.122;4.170.797;3.611.163;31.351.242;49.999.692;7.040.599;6.776.389;5.907.807;75.666.174;43.337.537;6.215.765;6.595.728;3.656.316;8.313.208
0;0;19.283.128;0;0;3.215.251;67.695.603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.496.365;0;52.167.633;0;0;9.102.558;19.784.468;17.126.042;0;0;0;0;17.295.709;0;0;4.891.588;807.201;0;18.908.646;0;0;0;48.384.717;0
3.484.641;3.384.969;4889.67;3.870.798;40.997.314;32.195.095;2.766.483;28.978.228;33.865.974;20.749.915;16.175.896;9.898.094;15.286.481;16.593.093;20.657.703;20.180.737;17.443.096;17.354.089;14.510.479;11.376.663;13.912.388;17.996.078;6.342.198;18.856.633;17.691.917;10.358.855;13.347.925;15.101.505;16.355.968;18.638.434;16.361.522;16.377.325;20.303.893;15.238.916;17.123.338;16411.05;19.739.455;16.689.402;14.509.356;12.798.677;129.091.455;18.048.945;18.444.684;23726.96;23.151.023;16.387.904;14.685.919;18.000.787;10.958.142;22.095.273
21.416.415;15.321.983;15.697.583;19.164.703;11.022.004;16.431.105;21.103.389;1.573.603;39.769.096;3.280.082;84.442.055;13.024.925;131.007;6.940.327;754.315;9.567.593;72.315.796;1.382.122;14.163.408;20.510.135;1.933.359;138.628.645;72.646.935;14.749.278;16.368.336;14.940.288;6.051.276;55.959.705;53.165.314;7.029.618;0;0;0;0;0;0;0;0;6.326.051;44.992.062;6.493.503;35.091.522;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;10.930.407;0;0;0;0;0;0;0;0;18.917.617;0;52.969.494;0;0;0;0;0;38.867.134;19.626.833;34.150.146;14.363.043;27.521.286;14.025.335;20.240.936;27.806.232;2.692.088;44.852.036;20.053.515;24.378.057;3.371.725;4.961.039;20.519.228;59.317.524;15.536.899;22.727.613;0;8.125.644;33.135.338;34.804.176;2.748.001;44.039.356
0;0;0;0;0;1.712.575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.796.275;0;4.040.349;0;0;8.901.444;23.784.971;0;0;0;0;0;0;0;0;10.270.272;26.096.582;0;0;0;0;0;3.631.967;0
10.315.487;13.612.991;16.327.245;14.699.545;14.501.642;13.678.389;9.729.153;10.204.767;13.874.547;79.922.806;7.161.033;662.142;53.633.396;7.307.287;8.542.036;60.681.057;9.161.175;123.308.235;8.568.012;1.177.362;109.210.495;11.350.867;10.627.213;12.412.209;8.156.298;12.014.986;26.008.013;33.254.775;39.843.967;42.527.676;4.490.886;44.464.546;5.326.546;4.436.657;4.726.749;45.162.314;48.339.497;4.658.105;44.176.216;42.386.333;4.059.924;4.916.752;5.039.743;55.010.586;57.895.615;50.131.553;4.394.704;49.586.943;38.622.349;5.254.732
3.515.088;3.762.676;50.491.524;49.110.306;71.654.076;54.127.853;61.648.956;47.963.825;41.813.797;28.339.508;18.209.906;175.368;1.924.441;23.551.033;1.946.267;24.226.892;21.943.315;18.725.383;25.387.958;25.700.262;23.722.343;2.922.654;17.169.952;24.910.207;28.156.992;21.778.622;0;15.064.758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54.964.127;1.765.842;1.141.443;14.625.896;6.349.251;36.459.457;8.460.375;12.491.246;24.294.565;47.957.306;0;0;0;0;5.390.336;0;16.194.464;41.457.047;54.011.774;6.931.923;7.602.151;15.091.319;0;20.474.625;535.594;0;14.152.298;27.310.587;78.987.495;39.868.137;82.663.734;29.985.102;8.375.752;45.375.217;15.809.299;14.162.358;672.599;113.714.325;82.564;86.646.706;32.529.282;8.678.754;10.530.176;43.804.592;7.663.478;15.765.928;15.117.926;7.934.369;92.443.886;13.134.322
60.393.976;10.628.051;18.601.869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.527.573;22.012.521;33.264.575;27.334.045;26.409.854;17.362.381;17.401.016;19.515.784;15.956.369;18.431.808;75.701.805;4.504.238;119.286.514;7.659.692;16.726.242;17.380.931;8.956.227;14.064.726;126.288.284;621.995;8.348.252;6.784.436;86.491.745;8.488.349;15.017.917;106.822.876;13.024.628;14.102.554;17.912.681;20.880.022;17.316.827;15.868.413;21.774.312;14.026.514;18.775.698;17.170.635;19.591.283;19.335.187;15.499.597;10.880.594;11.891.577;17.022.429;18.281.907;2.710.489;25.996.775;16.963.318;15.060.369;19.246.261;10.277.476;21.118.667
0;0;43.332.275;0;17.255.533;44.785.962;0;13.421.605;20.623.195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.777.516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1.523.045;7.700.377;29.083.374;8.541.935;1815.99;6.193.102;10.327.115;6.178.798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.689.966;7.053.685;36.391.635;11.302.383;0;17.313.743;624.617;37.478.615;0;0;0;0;1.902.459;0;0;0;0;0;0;0;0;0;0;0
